time	bas_active	bas_inactive	bas_ref	bis_active	bis_inactive	bis_ref	dg_active	dg_inactive	dg_ref	ec_active	ec_inactive	ec_ref	ex_active	ex_inactive	ex_ref	ext_active	ext_inactive	ext_ref	hipp_active	hipp_inactive	hipp_ref	in_active	in_inactive	in_ref	ps_active	ps_inactive	ps_ref	septum_active	septum_inactive	septum_ref	
135	0.07	0.39	0.54	0	1	0	0.76	0.24	0	0.86	0.14	0	0	0.99	0.01	0.37	0.63	0	0	1	0	0.01	0.8	0.19	0.09	0.91	0	0.05	0.28	0.67	
136	0.03	0.49	0.48	0	1	0	0.23	0.77	0	0.04	0.96	0	0	0.99	0.01	0.44	0.56	0	0	1	0	0	0.83	0.17	0.97	0.03	0	0.06	0.22	0.72	
137	0.06	0.48	0.46	0	1	0	0.55	0.45	0	0.5	0.5	0	0	0.99	0.01	0.62	0.38	0	0	1	0	0.01	0.88	0.11	0.4	0.6	0	0.01	0.21	0.78	
138	0.01	0.51	0.48	0	1	0	0.66	0.34	0	0.16	0.84	0	0.01	0.98	0.01	0.67	0.33	0	0	1	0	0.02	0.88	0.1	0.13	0.87	0	0	0.21	0.79	
139	0	0.54	0.46	0	1	0	0.22	0.78	0	0.05	0.95	0	0	0.98	0.02	0.67	0.33	0	0	1	0	0	0.9	0.1	0.34	0.66	0	0	0.21	0.79	
140	0	0.56	0.44	0	1	0	0.45	0.55	0	0.81	0.19	0	0.01	0.98	0.01	0.94	0.06	0	0	1	0	0	0.9	0.1	0.68	0.32	0	0.02	0.19	0.79	
141	0.02	0.66	0.32	0	1	0	0.26	0.74	0	0.03	0.97	0	0.01	0.97	0.02	0.98	0.02	0	0	1	0	0	0.93	0.07	0.18	0.82	0	0.01	0.19	0.8	
142	0.01	0.71	0.28	0	1	0	0.17	0.83	0	0.29	0.71	0	0	0.97	0.03	0.89	0.11	0	0	1	0	0	0.94	0.06	0.91	0.09	0	0.03	0.16	0.81	
143	0.02	0.73	0.25	0	1	0	0.53	0.47	0	0.9	0.1	0	0.04	0.93	0.03	0.17	0.83	0	0	1	0	0	0.96	0.04	0.19	0.81	0	0	0.16	0.84	
144	0.01	0.75	0.24	0	1	0	0.69	0.31	0	0.44	0.56	0	0	0.93	0.07	0.55	0.45	0	0	1	0	0	0.96	0.04	0.54	0.46	0	0.01	0.15	0.84	
145	0	0.77	0.23	0	1	0	0.92	0.08	0	0.89	0.11	0	0.03	0.9	0.07	0.48	0.52	0	0	1	0	0.01	0.95	0.04	0.71	0.29	0	0.01	0.14	0.85	
146	0.01	0.83	0.16	0	1	0	0.33	0.67	0	0.91	0.09	0	0	0.9	0.1	0.27	0.73	0	0	1	0	0	0.96	0.04	0.64	0.36	0	0	0.14	0.86	
147	0.03	0.83	0.14	0	1	0	0.68	0.32	0	0.7	0.3	0	0.07	0.83	0.1	0.03	0.97	0	0	1	0	0.02	0.94	0.04	0.79	0.21	0	0	0.14	0.86	
148	0.02	0.87	0.11	0	1	0	0.82	0.18	0	0.76	0.24	0	0.03	0.8	0.17	0.05	0.95	0	0	1	0	0	0.95	0.05	0.18	0.82	0	0	0.14	0.86	
149	0.05	0.83	0.12	0	1	0	0.41	0.59	0	0.42	0.58	0	0.1	0.7	0.2	0.78	0.22	0	0	1	0	0.04	0.93	0.03	0.44	0.56	0	0	0.14	0.86	
150	0	0.83	0.17	0	1	0	0.58	0.42	0	0.33	0.67	0	0.02	0.68	0.3	0.49	0.51	0	0	1	0	0	0.93	0.07	0.97	0.03	0	0.01	0.14	0.85	
151	0	0.83	0.17	0	1	0	0.02	0.98	0	0.72	0.28	0	0.02	0.66	0.32	0.33	0.67	0	0	1	0	0	0.93	0.07	0.11	0.89	0	0.01	0.14	0.85	
152	0.01	0.84	0.15	0	1	0	0.5	0.5	0	0.69	0.31	0	0.01	0.65	0.34	0.64	0.36	0	0	1	0	0	0.93	0.07	0.78	0.22	0	0	0.14	0.86	
153	0	0.85	0.15	0	1	0	0.12	0.88	0	0.88	0.12	0	0	0.65	0.35	0.86	0.14	0	0	1	0	0	0.93	0.07	0.37	0.63	0	0.01	0.13	0.86	
154	0.01	0.86	0.13	0	1	0	0.16	0.84	0	0.29	0.71	0	0.04	0.61	0.35	0.23	0.77	0	0	1	0	0	0.93	0.07	0.59	0.41	0	0.05	0.08	0.87	
155	0.01	0.86	0.13	0	1	0	0.78	0.22	0	0.11	0.89	0	0.08	0.54	0.38	0.6	0.4	0	0.02	0.98	0	0.01	0.92	0.07	0.43	0.57	0	0.08	0.08	0.84	
156	0.01	0.85	0.14	0	1	0	0.67	0.33	0	0.1	0.9	0	0.01	0.53	0.46	0.5	0.5	0	0.01	0.97	0.02	0	0.93	0.07	0.86	0.14	0	0.05	0.06	0.89	
157	0	0.86	0.14	0	1	0	0.54	0.46	0	0.69	0.31	0	0.05	0.49	0.46	0.16	0.84	0	0.02	0.95	0.03	0	0.93	0.07	0.95	0.05	0	0.03	0.06	0.91	
158	0.02	0.87	0.11	0	1	0	0.94	0.06	0	0.51	0.49	0	0.02	0.48	0.5	0.25	0.75	0	0	0.95	0.05	0	0.95	0.05	0.05	0.95	0	0.01	0.07	0.92	
159	0.01	0.88	0.11	0	1	0	0.32	0.68	0	0.9	0.1	0	0.05	0.43	0.52	0.49	0.51	0	0.01	0.94	0.05	0.01	0.94	0.05	0.45	0.55	0	0.07	0.06	0.87	
160	0.01	0.92	0.07	0	1	0	0.61	0.39	0	0.36	0.64	0	0.08	0.39	0.53	0.85	0.15	0	0	0.94	0.06	0	0.98	0.02	0.23	0.77	0	0.07	0.06	0.87	
161	0.01	0.91	0.08	0	1	0	0.96	0.04	0	0.27	0.73	0	0.01	0.38	0.61	0.89	0.11	0	0.1	0.84	0.06	0.01	0.97	0.02	0.58	0.42	0	0.02	0.06	0.92	
162	0	0.91	0.09	0	1	0	0.46	0.54	0	0.81	0.19	0	0.05	0.36	0.59	0.96	0.04	0	0.09	0.75	0.16	0.02	0.95	0.03	0.8	0.2	0	0.07	0.08	0.85	
163	0	0.92	0.08	0	1	0	0.3	0.7	0	0.93	0.07	0	0	0.36	0.64	0.65	0.35	0	0.08	0.67	0.25	0	0.95	0.05	0.5	0.5	0	0.07	0.06	0.87	
164	0	0.92	0.08	0	1	0	0.81	0.19	0	0.07	0.93	0	0.08	0.35	0.57	0.71	0.29	0	0	0.67	0.33	0	0.95	0.05	0.59	0.41	0	0.1	0.08	0.82	
165	0.01	0.92	0.07	0	1	0	0.2	0.8	0	0.2	0.8	0	0	0.38	0.62	0.52	0.48	0	0	0.67	0.33	0	0.95	0.05	0.85	0.15	0	0.07	0.08	0.85	
166	0	0.93	0.07	0	1	0	0.29	0.71	0	0.97	0.03	0	0.05	0.43	0.52	0.81	0.19	0	0.08	0.61	0.31	0.01	0.95	0.04	0.81	0.19	0	0.04	0.09	0.87	
167	0.01	0.93	0.06	0	1	0	0.86	0.14	0	0.56	0.44	0	0.03	0.42	0.55	0.82	0.18	0	0.04	0.58	0.38	0	0.95	0.05	0.86	0.14	0	0.05	0.1	0.85	
168	0	0.93	0.07	0	1	0	0.36	0.64	0	0.77	0.23	0	0	0.44	0.56	0.88	0.12	0	0.02	0.58	0.4	0	0.95	0.05	0.17	0.83	0	0.01	0.1	0.89	
169	0.01	0.94	0.05	0	1	0	0.94	0.06	0	0.34	0.66	0	0.01	0.44	0.55	0.76	0.24	0	0.02	0.56	0.42	0	0.95	0.05	0.39	0.61	0	0	0.1	0.9	
170	0	0.95	0.05	0	1	0	0.82	0.18	0	0.02	0.98	0	0.02	0.42	0.56	0.93	0.07	0	0.08	0.49	0.43	0.01	0.95	0.04	0.94	0.06	0	0	0.1	0.9	
171	0	0.96	0.04	0	1	0	0.54	0.46	0	0.68	0.32	0	0.06	0.4	0.54	0.62	0.38	0	0.01	0.48	0.51	0.01	0.94	0.05	0.34	0.66	0	0.01	0.11	0.88	
172	0.01	0.96	0.03	0	1	0	0.61	0.39	0	0.01	0.99	0	0.09	0.39	0.52	0.91	0.09	0	0.01	0.57	0.42	0.03	0.92	0.05	0.58	0.42	0	0.01	0.11	0.88	
173	0	0.96	0.04	0	1	0	0.75	0.25	0	0.52	0.48	0	0.07	0.33	0.6	0.8	0.2	0	0.14	0.52	0.34	0.03	0.91	0.06	0.48	0.52	0	0	0.14	0.86	
174	0	0.96	0.04	0	1	0	0.69	0.31	0	0.48	0.52	0	0.06	0.32	0.62	0.99	0.01	0	0.14	0.46	0.4	0.01	0.9	0.09	0.99	0.01	0	0	0.14	0.86	
175	0	0.96	0.04	0	1	0	0.48	0.52	0	0.31	0.69	0	0.03	0.31	0.66	0.76	0.24	0	0.02	0.44	0.54	0	0.9	0.1	0.25	0.75	0	0	0.15	0.85	
176	0.02	0.95	0.03	0	1	0	0.34	0.66	0	0.89	0.11	0	0.03	0.33	0.64	0.34	0.66	0	0.04	0.4	0.56	0.01	0.89	0.1	0.14	0.86	0	0	0.16	0.84	
177	0	0.95	0.05	0	1	0	0.07	0.93	0	0.36	0.64	0	0.1	0.31	0.59	0.35	0.65	0	0.04	0.44	0.52	0.02	0.88	0.1	0.57	0.43	0	0	0.16	0.84	
178	0.01	0.95	0.04	0	1	0	0.51	0.49	0	0.98	0.02	0	0.01	0.31	0.68	0.07	0.93	0	0.09	0.39	0.52	0	0.88	0.12	0.93	0.07	0	0	0.16	0.84	
179	0	0.95	0.05	0	1	0	0.41	0.59	0	0.49	0.51	0	0.08	0.28	0.64	0.37	0.63	0	0.02	0.39	0.59	0.01	0.87	0.12	0.42	0.58	0	0	0.16	0.84	
180	0.03	0.93	0.04	0	1	0	0.14	0.86	0	0.39	0.61	0	0.04	0.24	0.72	0.57	0.43	0	0.03	0.38	0.59	0.01	0.86	0.13	0.41	0.59	0	0	0.16	0.84	
181	0	0.93	0.07	0	1	0	0.19	0.81	0	0.02	0.98	0	0.06	0.26	0.68	0.96	0.04	0	0.07	0.39	0.54	0.01	0.86	0.13	0.16	0.84	0	0.01	0.16	0.83	
182	0	0.93	0.07	0	1	0	0.66	0.34	0	0.13	0.87	0	0	0.26	0.74	0.44	0.56	0	0.03	0.37	0.6	0	0.87	0.13	0.08	0.92	0	0	0.17	0.83	
183	0.02	0.92	0.06	0	1	0	0.97	0.03	0	0.83	0.17	0	0.05	0.26	0.69	0.88	0.12	0	0.06	0.32	0.62	0.03	0.87	0.1	0.46	0.54	0	0	0.17	0.83	
184	0	0.92	0.08	0	1	0	0.17	0.83	0	0.61	0.39	0	0.03	0.26	0.71	0.66	0.34	0	0.05	0.41	0.54	0.03	0.87	0.1	0.57	0.43	0	0	0.18	0.82	
185	0	0.92	0.08	0	1	0	0.41	0.59	0	0.77	0.23	0	0	0.26	0.74	0.8	0.2	0	0.03	0.52	0.45	0	0.88	0.12	0.11	0.89	0	0	0.23	0.77	
186	0	0.92	0.08	0	1	0	0.91	0.09	0	0.88	0.12	0	0.02	0.25	0.73	0.49	0.51	0	0.04	0.5	0.46	0	0.88	0.12	0.53	0.47	0	0.07	0.24	0.69	
187	0.02	0.92	0.06	0	1	0	0.54	0.46	0	0.73	0.27	0	0.02	0.25	0.73	0.49	0.51	0	0.06	0.48	0.46	0	0.89	0.11	0.38	0.62	0	0.01	0.28	0.71	
188	0	0.92	0.08	0	1	0	0.41	0.59	0	0.52	0.48	0	0.04	0.27	0.69	0.48	0.52	0	0.11	0.41	0.48	0.01	0.9	0.09	0.35	0.65	0	0.01	0.3	0.69	
189	0.01	0.92	0.07	0	1	0	0.23	0.77	0	0.77	0.23	0	0.07	0.29	0.64	0.19	0.81	0	0.08	0.42	0.5	0.01	0.89	0.1	0.01	0.99	0	0	0.31	0.69	
190	0.01	0.91	0.08	0	1	0	0.06	0.94	0	0.14	0.86	0	0.04	0.32	0.64	0.51	0.49	0	0.08	0.36	0.56	0.02	0.88	0.1	0.05	0.95	0	0	0.38	0.62	
191	0.01	0.93	0.06	0	1	0	0.73	0.27	0	0.78	0.22	0	0.03	0.35	0.62	0.32	0.68	0	0.04	0.35	0.61	0	0.89	0.11	0.31	0.69	0	0	0.45	0.55	
192	0.01	0.92	0.07	0	1	0	0.14	0.86	0	0.53	0.47	0	0.03	0.35	0.62	0.32	0.68	0	0.06	0.36	0.58	0.01	0.89	0.1	0.69	0.31	0	0	0.47	0.53	
193	0.02	0.9	0.08	0	1	0	0.66	0.34	0	0.03	0.97	0	0.03	0.35	0.62	0.76	0.24	0	0.06	0.33	0.61	0.01	0.88	0.11	0.1	0.9	0	0	0.54	0.46	
194	0.01	0.91	0.08	0	1	0	0.84	0.16	0	0.98	0.02	0	0.04	0.41	0.55	0.53	0.47	0	0.07	0.32	0.61	0.02	0.89	0.09	0.64	0.36	0	0	0.61	0.39	
195	0.01	0.9	0.09	0	1	0	0.34	0.66	0	0.38	0.62	0	0.01	0.41	0.58	0.3	0.7	0	0.06	0.31	0.63	0.04	0.88	0.08	0.97	0.03	0	0	0.71	0.29	
196	0.01	0.89	0.1	0	1	0	1	0	0	0.03	0.97	0	0.07	0.42	0.51	0.95	0.05	0	0.03	0.31	0.66	0.02	0.86	0.12	0.25	0.75	0	0	0.78	0.22	
197	0	0.89	0.11	0	1	0	0.29	0.71	0	0.09	0.91	0	0.03	0.43	0.54	0.34	0.66	0	0.01	0.34	0.65	0	0.86	0.14	0.07	0.93	0	0.01	0.81	0.18	
198	0.03	0.88	0.09	0	1	0	0.03	0.97	0	0.23	0.77	0	0.06	0.43	0.51	0.14	0.86	0	0.03	0.37	0.6	0.01	0.85	0.14	0.01	0.99	0	0	0.86	0.14	
199	0	0.88	0.12	0	1	0	0.9	0.1	0	0.37	0.63	0	0	0.43	0.57	0.98	0.02	0	0.06	0.42	0.52	0	0.86	0.14	0.09	0.91	0	0.01	0.86	0.13	
200	0.02	0.87	0.11	0	1	0	0.77	0.23	0	0.56	0.44	0	0.02	0.46	0.52	0.67	0.33	0	0.06	0.44	0.5	0.01	0.86	0.13	0.43	0.57	0	0	0.86	0.14	
201	0.01	0.87	0.12	0	1	0	0.07	0.93	0	0.2	0.8	0	0.02	0.47	0.51	0.75	0.25	0	0.11	0.41	0.48	0	0.88	0.12	0.21	0.79	0	0	0.86	0.14	
202	0	0.88	0.12	0	1	0	0.31	0.69	0	0.44	0.56	0	0	0.47	0.53	0.7	0.3	0	0.03	0.42	0.55	0.01	0.87	0.12	0.95	0.05	0	0	0.87	0.13	
203	0	0.89	0.11	0	1	0	0.53	0.47	0	0.48	0.52	0	0.01	0.48	0.51	0.07	0.93	0	0.02	0.46	0.52	0.01	0.87	0.12	0.18	0.82	0	0	0.88	0.12	
204	0.02	0.89	0.09	0	1	0	0.31	0.69	0	0.89	0.11	0	0.01	0.49	0.5	0.1	0.9	0	0.03	0.49	0.48	0	0.88	0.12	0.56	0.44	0	0	0.88	0.12	
205	0.01	0.89	0.1	0	1	0	0.75	0.25	0	0.88	0.12	0	0.04	0.49	0.47	0.85	0.15	0	0.08	0.48	0.44	0.02	0.88	0.1	0.71	0.29	0	0	0.88	0.12	
206	0.02	0.88	0.1	0	1	0	0.53	0.47	0	0.24	0.76	0	0.06	0.5	0.44	0.77	0.23	0	0.11	0.43	0.46	0.02	0.9	0.08	0.85	0.15	0	0	0.88	0.12	
207	0.01	0.88	0.11	0	1	0	0.91	0.09	0	0.67	0.33	0	0.02	0.52	0.46	0.91	0.09	0	0	0.46	0.54	0	0.92	0.08	0.29	0.71	0	0	0.88	0.12	
208	0	0.88	0.12	0	1	0	0.78	0.22	0	0.89	0.11	0	0.04	0.51	0.45	0.32	0.68	0	0.04	0.43	0.53	0.01	0.91	0.08	0.02	0.98	0	0	0.88	0.12	
209	0.03	0.88	0.09	0	1	0	0.81	0.19	0	0.25	0.75	0	0.03	0.51	0.46	0.9	0.1	0	0	0.46	0.54	0.01	0.91	0.08	0.44	0.56	0	0	0.88	0.12	
210	0	0.88	0.12	0	1	0	0.11	0.89	0	0.22	0.78	0	0.03	0.51	0.46	0.4	0.6	0	0.04	0.48	0.48	0	0.91	0.09	0.25	0.75	0	0	0.88	0.12	
211	0.02	0.88	0.1	0	1	0	0.86	0.14	0	0.97	0.03	0	0.03	0.52	0.45	0.51	0.49	0	0.03	0.51	0.46	0	0.92	0.08	0.54	0.46	0	0	0.88	0.12	
212	0.01	0.88	0.11	0	1	0	0.33	0.67	0	0.12	0.88	0	0	0.53	0.47	0.01	0.99	0	0.1	0.52	0.38	0	0.92	0.08	0.82	0.18	0	0	0.89	0.11	
213	0	0.88	0.12	0	1	0	0.96	0.04	0	0.24	0.76	0	0.05	0.55	0.4	0.09	0.91	0	0	0.55	0.45	0.01	0.92	0.07	0.84	0.16	0	0	0.89	0.11	
214	0.13	0.75	0.12	0	1	0	0.52	0.48	0	0.39	0.61	0	0.15	0.43	0.42	0.81	0.19	0	0.03	0.54	0.43	0.11	0.82	0.07	0.81	0.19	0	0	0.89	0.11	
215	0.03	0.74	0.23	0	1	0	0.03	0.97	0	0.88	0.12	0	0.09	0.4	0.51	0.22	0.78	0	0.06	0.51	0.43	0.02	0.8	0.18	0.43	0.57	0	0	0.89	0.11	
216	0.03	0.72	0.25	0	1	0	0.58	0.42	0	0.62	0.38	0	0	0.4	0.6	0.75	0.25	0	0	0.59	0.41	0.04	0.78	0.18	0.52	0.48	0	0	0.89	0.11	
217	0.03	0.71	0.26	0	1	0	0.78	0.22	0	0.48	0.52	0	0	0.42	0.58	0.05	0.95	0	0.06	0.64	0.3	0.02	0.78	0.2	0.53	0.47	0	0.07	0.89	0.04	
218	0.04	0.68	0.28	0	1	0	0.88	0.12	0	0.4	0.6	0	0.02	0.42	0.56	0.79	0.21	0	0.04	0.6	0.36	0	0.78	0.22	0.51	0.49	0	0	0.9	0.1	
219	0.02	0.66	0.32	0	1	0	1	0	0	0.29	0.71	0	0	0.42	0.58	1	0	0	0.04	0.6	0.36	0.01	0.78	0.21	0.06	0.94	0	0	0.91	0.09	
220	0.05	0.64	0.31	0	1	0	0.24	0.76	0	0.28	0.72	0	0.01	0.42	0.57	0.32	0.68	0	0.04	0.56	0.4	0.02	0.77	0.21	0.53	0.47	0	0	0.91	0.09	
221	0.04	0.6	0.36	0	1	0	0.86	0.14	0	0.04	0.96	0	0	0.43	0.57	0.77	0.23	0	0.07	0.53	0.4	0.02	0.75	0.23	0.32	0.68	0	0	0.91	0.09	
222	0.06	0.56	0.38	0	1	0	0.11	0.89	0	0.86	0.14	0	0.02	0.45	0.53	0.92	0.08	0	0.01	0.55	0.44	0.08	0.67	0.25	0.2	0.8	0	0	0.91	0.09	
223	0.04	0.53	0.43	0	1	0	0.73	0.27	0	0.55	0.45	0	0.02	0.49	0.49	0.87	0.13	0	0.07	0.58	0.35	0.02	0.65	0.33	0.29	0.71	0	0	0.91	0.09	
224	0.06	0.47	0.47	0	1	0	0.5	0.5	0	0.74	0.26	0	0.02	0.49	0.49	0.04	0.96	0	0.05	0.53	0.42	0.05	0.61	0.34	0.7	0.3	0	0	0.91	0.09	
225	0.16	0.44	0.4	0	1	0	0.03	0.97	0	0.42	0.58	0	0.01	0.52	0.47	0.84	0.16	0	0.06	0.5	0.44	0.11	0.61	0.28	0.53	0.47	0	0	0.91	0.09	
226	0.09	0.38	0.53	0	1	0	0.24	0.76	0	0.28	0.72	0	0.01	0.54	0.45	0.7	0.3	0	0.07	0.49	0.44	0.1	0.53	0.37	0.81	0.19	0	0	0.91	0.09	
227	0.09	0.32	0.59	0	1	0	0.48	0.52	0	0.97	0.03	0	0	0.57	0.43	0.93	0.07	0	0.06	0.43	0.51	0.07	0.5	0.43	0.7	0.3	0	0	0.91	0.09	
228	0.08	0.27	0.65	0	1	0	0.33	0.67	0	0.18	0.82	0	0	0.6	0.4	0.85	0.15	0	0.03	0.46	0.51	0.04	0.48	0.48	0.01	0.99	0	0	0.92	0.08	
229	0.05	0.26	0.69	0	1	0	0.91	0.09	0	0.28	0.72	0	0	0.6	0.4	0.03	0.97	0	0.07	0.43	0.5	0.02	0.46	0.52	1	0	0	0	0.92	0.08	
230	0.03	0.25	0.72	0	1	0	0.19	0.81	0	0.42	0.58	0	0	0.65	0.35	0.81	0.19	0	0.02	0.45	0.53	0.02	0.45	0.53	0.69	0.31	0	0.01	0.92	0.07	
231	0.06	0.24	0.7	0	1	0	0.63	0.37	0	0.44	0.56	0	0	0.8	0.2	0.65	0.35	0	0.04	0.45	0.51	0.03	0.44	0.53	0.86	0.14	0	0	0.92	0.08	
232	0.04	0.24	0.72	0	1	0	0.2	0.8	0	0.54	0.46	0	0	0.89	0.11	0.98	0.02	0	0	0.52	0.48	0.02	0.44	0.54	0.92	0.08	0	0	0.92	0.08	
233	0.06	0.24	0.7	0	1	0	0.74	0.26	0	0.92	0.08	0	0	0.89	0.11	0.66	0.34	0	0.02	0.51	0.47	0.05	0.47	0.48	0.17	0.83	0	0	0.92	0.08	
234	0.04	0.24	0.72	0	1	0	0.27	0.73	0	0.44	0.56	0	0	0.89	0.11	0.22	0.78	0	0.04	0.54	0.42	0.02	0.47	0.51	0.81	0.19	0	0	0.92	0.08	
235	0.06	0.24	0.7	0	1	0	0.59	0.41	0	0.27	0.73	0	0	0.91	0.09	0.39	0.61	0	0	0.59	0.41	0.03	0.49	0.48	0.41	0.59	0	0	0.92	0.08	
236	0.16	0.24	0.6	0	1	0	0.84	0.16	0	0.77	0.23	0	0	0.91	0.09	0.79	0.21	0	0.04	0.61	0.35	0.1	0.5	0.4	0.19	0.81	0	0	0.92	0.08	
237	0.08	0.25	0.67	0	1	0	0.51	0.49	0	0.48	0.52	0	0	0.92	0.08	0.15	0.85	0	0.02	0.66	0.32	0.03	0.57	0.4	0.5	0.5	0	0	0.92	0.08	
238	0.07	0.27	0.66	0	1	0	0.91	0.09	0	0.4	0.6	0	0	0.92	0.08	0.22	0.78	0	0.02	0.7	0.28	0.02	0.62	0.36	0.89	0.11	0	0	0.92	0.08	
239	0.08	0.27	0.65	0	1	0	0.93	0.07	0	0.43	0.57	0	0	0.94	0.06	0.22	0.78	0	0.01	0.72	0.27	0.03	0.63	0.34	0.85	0.15	0	0	0.92	0.08	
240	0.07	0.25	0.68	0	1	0	0.28	0.72	0	0.15	0.85	0	0	0.96	0.04	0.13	0.87	0	0	0.79	0.21	0.02	0.63	0.35	0.28	0.72	0	0	0.92	0.08	
241	0.13	0.15	0.72	0	1	0	0.46	0.54	0	0.56	0.44	0	0	0.98	0.02	0.77	0.23	0	0	0.81	0.19	0.25	0.4	0.35	0.02	0.98	0	0	0.92	0.08	
242	0.07	0.14	0.79	0	1	0	0.4	0.6	0	0.09	0.91	0	0	0.99	0.01	0.08	0.92	0	0.01	0.84	0.15	0.03	0.4	0.57	0.35	0.65	0	0	0.92	0.08	
243	0.05	0.13	0.82	0	1	0	0.26	0.74	0	0.94	0.06	0	0	1	0	0.51	0.49	0	0	0.84	0.16	0.02	0.4	0.58	0.71	0.29	0	0	0.92	0.08	
244	0.06	0.13	0.81	0	1	0	0.62	0.38	0	0.5	0.5	0	0	1	0	0.28	0.72	0	0	0.86	0.14	0.03	0.42	0.55	0.53	0.47	0	0.01	0.91	0.08	
245	0.04	0.13	0.83	0	1	0	0.55	0.45	0	0.05	0.95	0	0	1	0	0.98	0.02	0	0	0.9	0.1	0	0.44	0.56	0.96	0.04	0	0.01	0.9	0.09	
246	0.06	0.13	0.81	0	1	0	0.84	0.16	0	0.36	0.64	0	0	1	0	0.75	0.25	0	0	0.9	0.1	0	0.47	0.53	0.78	0.22	0	0	0.9	0.1	
247	0.15	0.14	0.71	0	1	0	0.51	0.49	0	0.46	0.54	0	0	1	0	0.44	0.56	0	0	0.94	0.06	0.06	0.51	0.43	0.86	0.14	0	0	0.9	0.1	
248	0.09	0.13	0.78	0	1	0	0.95	0.05	0	0.66	0.34	0	0	1	0	0.52	0.48	0	0	0.96	0.04	0	0.54	0.46	0.94	0.06	0	0.07	0.9	0.03	
249	0.05	0.15	0.8	0	1	0	0.36	0.64	0	0.66	0.34	0	0	1	0	0.64	0.36	0	0	0.98	0.02	0.01	0.55	0.44	0.25	0.75	0	0	0.9	0.1	
250	0.06	0.17	0.77	0	1	0	0.65	0.35	0	0.09	0.91	0	0	1	0	0.28	0.72	0	0	0.99	0.01	0.02	0.56	0.42	0.82	0.18	0	0	0.9	0.1	
251	0.08	0.16	0.76	0	1	0	0.13	0.87	0	0.73	0.27	0	0	1	0	0.47	0.53	0	0	0.99	0.01	0.04	0.54	0.42	0.77	0.23	0	0.01	0.89	0.1	
252	0.05	0.24	0.71	0	1	0	0.63	0.37	0	0.99	0.01	0	0	1	0	0.99	0.01	0	0	0.99	0.01	0.04	0.75	0.21	0.57	0.43	0	0	0.89	0.11	
253	0.06	0.25	0.69	0	1	0	0.73	0.27	0	0.52	0.48	0	0	1	0	0.21	0.79	0	0	1	0	0.02	0.76	0.22	0.83	0.17	0	0	0.89	0.11	
254	0.03	0.27	0.7	0	1	0	0.52	0.48	0	0.55	0.45	0	0	1	0	0.27	0.73	0	0	1	0	0.01	0.77	0.22	0.18	0.82	0	0	0.89	0.11	
255	0.07	0.26	0.67	0	1	0	0.43	0.57	0	0.23	0.77	0	0	1	0	0.56	0.44	0	0	1	0	0.02	0.78	0.2	0.28	0.72	0	0	0.89	0.11	
256	0.04	0.26	0.7	0	1	0	0.16	0.84	0	0.32	0.68	0	0	1	0	0.29	0.71	0	0	1	0	0	0.78	0.22	0.26	0.74	0	0	0.89	0.11	
257	0.1	0.22	0.68	0	1	0	0.05	0.95	0	0.57	0.43	0	0	1	0	0.79	0.21	0	0	1	0	0.08	0.7	0.22	0.23	0.77	0	0	0.89	0.11	
258	0.15	0.22	0.63	0	1	0	0.87	0.13	0	0.82	0.18	0	0	1	0	0.63	0.37	0	0	1	0	0.05	0.71	0.24	0.43	0.57	0	0	0.89	0.11	
259	0.09	0.22	0.69	0	1	0	0.94	0.06	0	0.85	0.15	0	0	1	0	0.79	0.21	0	0	1	0	0	0.71	0.29	0.65	0.35	0	0	0.89	0.11	
260	0.04	0.23	0.73	0	1	0	0.49	0.51	0	0.52	0.48	0	0	1	0	0.13	0.87	0	0	1	0	0.01	0.71	0.28	0.1	0.9	0	0.01	0.88	0.11	
261	0.05	0.24	0.71	0	1	0	0.27	0.73	0	0.3	0.7	0	0	1	0	0.01	0.99	0	0	1	0	0.02	0.71	0.27	0.87	0.13	0	0	0.89	0.11	
262	0.06	0.26	0.68	0	1	0	0.86	0.14	0	0.9	0.1	0	0	1	0	0.52	0.48	0	0	1	0	0.03	0.72	0.25	0.19	0.81	0	0	0.89	0.11	
263	0.05	0.26	0.69	0	1	0	0.63	0.37	0	0.04	0.96	0	0	1	0	0.62	0.38	0	0	1	0	0.02	0.74	0.24	0.45	0.55	0	0	0.89	0.11	
264	0.08	0.24	0.68	0	1	0	0.13	0.87	0	0.64	0.36	0	0.01	0.99	0	0.47	0.53	0	0	1	0	0.05	0.71	0.24	0.42	0.58	0	0	0.89	0.11	
265	0.03	0.24	0.73	0	1	0	0.49	0.51	0	0.4	0.6	0	0	0.99	0.01	0.57	0.43	0	0	1	0	0	0.72	0.28	0.37	0.63	0	0	0.89	0.11	
266	0.07	0.24	0.69	0	1	0	0.31	0.69	0	0.8	0.2	0	0	0.99	0.01	0.62	0.38	0	0	1	0	0.03	0.71	0.26	0.25	0.75	0	0	0.89	0.11	
267	0.04	0.24	0.72	0	1	0	0.22	0.78	0	0.16	0.84	0	0	0.99	0.01	0.6	0.4	0	0	1	0	0	0.71	0.29	0.28	0.72	0	0	0.89	0.11	
268	0.06	0.28	0.66	0	1	0	0.6	0.4	0	0.48	0.52	0	0.01	0.98	0.01	0.67	0.33	0	0	1	0	0	0.79	0.21	0.13	0.87	0	0	0.89	0.11	
