time	bas_active	bas_inactive	bas_ref	bis_active	bis_inactive	bis_ref	dg_active	dg_inactive	dg_ref	ec_active	ec_inactive	ec_ref	ex_active	ex_inactive	ex_ref	ext_active	ext_inactive	ext_ref	hipp_active	hipp_inactive	hipp_ref	in_active	in_inactive	in_ref	ps_active	ps_inactive	ps_ref	septum_active	septum_inactive	septum_ref	
131	0.09	0.09	0.82	0	1	0	0.79	0.21	0	0.21	0.79	0	0	0.9	0.1	0.83	0.17	0	0	0.95	0.05	0.09	0.03	0.88	0.68	0.32	0	0.09	0.61	0.3	
132	0.08	0.09	0.83	0	1	0	0.03	0.97	0	0.31	0.69	0	0	0.9	0.1	0.17	0.83	0	0	0.97	0.03	0.08	0.04	0.88	0.78	0.22	0	0.05	0.56	0.39	
133	0.02	0.1	0.88	0	1	0	0.97	0.03	0	0.38	0.62	0	0	0.9	0.1	0.45	0.55	0	0	0.98	0.02	0.05	0.04	0.91	0.54	0.46	0	0.13	0.43	0.44	
134	0.05	0.11	0.84	0	1	0	0.89	0.11	0	0.99	0.01	0	0.01	0.89	0.1	0.04	0.96	0	0.01	0.97	0.02	0.11	0.03	0.86	0.11	0.89	0	0.03	0.4	0.57	
135	0.05	0.13	0.82	0	1	0	0.15	0.85	0	0.65	0.35	0	0	0.89	0.11	0.86	0.14	0	0	0.98	0.02	0.05	0.04	0.91	0.94	0.06	0	0.03	0.37	0.6	
136	0.06	0.15	0.79	0	1	0	0.62	0.38	0	0.73	0.27	0	0.02	0.89	0.09	0.9	0.1	0	0	0.98	0.02	0.08	0.06	0.86	0.12	0.88	0	0.05	0.32	0.63	
137	0.01	0.19	0.8	0	1	0	0.54	0.46	0	0.1	0.9	0	0.04	0.89	0.07	0.18	0.82	0	0	0.98	0.02	0.04	0.07	0.89	0.57	0.43	0	0.11	0.21	0.68	
138	0.08	0.23	0.69	0	1	0	1	0	0	0.18	0.82	0	0.02	0.89	0.09	0.33	0.67	0	0.03	0.95	0.02	0.11	0.15	0.74	0.76	0.24	0	0.01	0.2	0.79	
139	0.03	0.31	0.66	0	1	0	0.78	0.22	0	0.41	0.59	0	0	0.9	0.1	0.55	0.45	0	0.01	0.94	0.05	0.02	0.26	0.72	0.68	0.32	0	0	0.2	0.8	
140	0.04	0.37	0.59	0	1	0	0.56	0.44	0	0.13	0.87	0	0	0.9	0.1	0.45	0.55	0	0	0.94	0.06	0.02	0.3	0.68	0.97	0.03	0	0.07	0.13	0.8	
141	0.04	0.45	0.51	0	1	0	0.84	0.16	0	0.63	0.37	0	0	0.9	0.1	0.91	0.09	0	0	0.95	0.05	0.03	0.32	0.65	0.83	0.17	0	0	0.13	0.87	
142	0.01	0.53	0.46	0	1	0	0.33	0.67	0	0.46	0.54	0	0.01	0.89	0.1	0.98	0.02	0	0	0.95	0.05	0.06	0.35	0.59	0.51	0.49	0	0	0.13	0.87	
143	0.04	0.57	0.39	0	1	0	0.33	0.67	0	0.14	0.86	0	0.01	0.88	0.11	0.35	0.65	0	0	0.95	0.05	0.07	0.36	0.57	0.54	0.46	0	0	0.13	0.87	
144	0.02	0.57	0.41	0	1	0	0.88	0.12	0	0.69	0.31	0	0.01	0.87	0.12	0.68	0.32	0	0	0.95	0.05	0.02	0.39	0.59	0.09	0.91	0	0	0.13	0.87	
145	0.03	0.59	0.38	0	1	0	0.53	0.47	0	0.47	0.53	0	0.01	0.87	0.12	0.1	0.9	0	0	0.96	0.04	0.04	0.46	0.5	0.02	0.98	0	0	0.13	0.87	
146	0.02	0.62	0.36	0	1	0	0.24	0.76	0	0.29	0.71	0	0.02	0.85	0.13	0.03	0.97	0	0.01	0.95	0.04	0.01	0.5	0.49	0.12	0.88	0	0	0.13	0.87	
147	0	0.68	0.32	0	1	0	0.02	0.98	0	0.53	0.47	0	0.02	0.83	0.15	0.24	0.76	0	0	0.95	0.05	0.01	0.57	0.42	0.17	0.83	0	0	0.13	0.87	
148	0.01	0.68	0.31	0	1	0	0.34	0.66	0	0.76	0.24	0	0.04	0.79	0.17	0.46	0.54	0	0	0.95	0.05	0	0.61	0.39	0.98	0.02	0	0	0.13	0.87	
149	0.03	0.73	0.24	0	1	0	0.64	0.36	0	0.56	0.44	0	0.05	0.74	0.21	0.49	0.51	0	0	0.98	0.02	0.03	0.69	0.28	0.82	0.18	0	0	0.13	0.87	
150	0	0.76	0.24	0	1	0	0.01	0.99	0	0.74	0.26	0	0	0.74	0.26	0.14	0.86	0	0	0.99	0.01	0	0.71	0.29	0.11	0.89	0	0.01	0.14	0.85	
151	0.03	0.77	0.2	0	1	0	0.1	0.9	0	0.72	0.28	0	0.09	0.66	0.25	0.31	0.69	0	0	0.99	0.01	0.01	0.72	0.27	0.68	0.32	0	0.01	0.13	0.86	
152	0.03	0.78	0.19	0	1	0	0.89	0.11	0	0.44	0.56	0	0.11	0.55	0.34	0.32	0.68	0	0	0.99	0.01	0	0.75	0.25	0.94	0.06	0	0	0.13	0.87	
153	0.02	0.77	0.21	0	1	0	0.26	0.74	0	0.4	0.6	0	0.08	0.49	0.43	0.74	0.26	0	0.01	0.98	0.01	0.05	0.76	0.19	0.66	0.34	0	0.01	0.13	0.86	
154	0.03	0.78	0.19	0	1	0	0.17	0.83	0	0.66	0.34	0	0.05	0.48	0.47	0.84	0.16	0	0.03	0.95	0.02	0.06	0.77	0.17	0.22	0.78	0	0.02	0.13	0.85	
155	0.01	0.79	0.2	0	1	0	0.78	0.22	0	0.28	0.72	0	0.03	0.47	0.5	0.47	0.53	0	0	0.95	0.05	0.01	0.78	0.21	0.26	0.74	0	0.07	0.13	0.8	
156	0.01	0.81	0.18	0	1	0	0.94	0.06	0	0.5	0.5	0	0.05	0.42	0.53	0.21	0.79	0	0.01	0.94	0.05	0.04	0.78	0.18	0.47	0.53	0	0.04	0.13	0.83	
157	0.01	0.82	0.17	0	1	0	0.48	0.52	0	0.87	0.13	0	0.03	0.39	0.58	0.38	0.62	0	0	0.95	0.05	0	0.79	0.21	0.86	0.14	0	0	0.13	0.87	
158	0	0.82	0.18	0	1	0	0.62	0.38	0	0.27	0.73	0	0.03	0.36	0.61	0.54	0.46	0	0.01	0.94	0.05	0	0.8	0.2	0.41	0.59	0	0.07	0.14	0.79	
159	0.01	0.82	0.17	0	1	0	0.06	0.94	0	0.42	0.58	0	0.05	0.32	0.63	0.41	0.59	0	0.01	0.93	0.06	0	0.8	0.2	0.51	0.49	0	0.02	0.13	0.85	
160	0.03	0.82	0.15	0	1	0	0.22	0.78	0	0.61	0.39	0	0.07	0.26	0.67	0.18	0.82	0	0	0.93	0.07	0.02	0.81	0.17	0.42	0.58	0	0.03	0.13	0.84	
161	0	0.82	0.18	0	1	0	0.27	0.73	0	0.86	0.14	0	0.04	0.23	0.73	0.33	0.67	0	0.03	0.9	0.07	0.01	0.8	0.19	0.97	0.03	0	0.02	0.13	0.85	
162	0.01	0.84	0.15	0	1	0	0.45	0.55	0	0.44	0.56	0	0.02	0.22	0.76	0.32	0.68	0	0.05	0.85	0.1	0	0.81	0.19	0.14	0.86	0	0.05	0.17	0.78	
163	0.01	0.86	0.13	0	1	0	0.01	0.99	0	0.27	0.73	0	0.03	0.21	0.76	0.68	0.32	0	0.06	0.79	0.15	0	0.81	0.19	0.49	0.51	0	0.07	0.15	0.78	
164	0.02	0.86	0.12	0	1	0	0.4	0.6	0	0.86	0.14	0	0.04	0.19	0.77	0.26	0.74	0	0.11	0.69	0.2	0.02	0.84	0.14	0.37	0.63	0	0.05	0.23	0.72	
165	0.07	0.82	0.11	0	1	0	0.98	0.02	0	0.46	0.54	0	0.08	0.15	0.77	0.84	0.16	0	0.07	0.65	0.28	0.07	0.83	0.1	0.78	0.22	0	0.07	0.19	0.74	
166	0.01	0.82	0.17	0	1	0	0.84	0.16	0	0.55	0.45	0	0.07	0.13	0.8	0.1	0.9	0	0.07	0.58	0.35	0.01	0.83	0.16	0.1	0.9	0	0.04	0.18	0.78	
167	0.01	0.82	0.17	0	1	0	0.82	0.18	0	0.14	0.86	0	0	0.13	0.87	0.47	0.53	0	0.01	0.58	0.41	0.04	0.83	0.13	0.05	0.95	0	0.03	0.2	0.77	
168	0.01	0.82	0.17	0	1	0	0.88	0.12	0	0.46	0.54	0	0.11	0.11	0.78	0.33	0.67	0	0.05	0.53	0.42	0.01	0.82	0.17	0.87	0.13	0	0.12	0.19	0.69	
169	0	0.82	0.18	0.01	0.99	0	0.7	0.3	0	0.74	0.26	0	0.13	0.09	0.78	0.25	0.75	0	0.09	0.45	0.46	0	0.82	0.18	0.96	0.04	0	0.02	0.18	0.8	
170	0.01	0.82	0.17	0	0.99	0.01	0.95	0.05	0	0.52	0.48	0	0.08	0.09	0.83	0.63	0.37	0	0.08	0.38	0.54	0	0.82	0.18	0.6	0.4	0	0	0.18	0.82	
171	0.03	0.82	0.15	0	0.99	0.01	0.37	0.63	0	0.88	0.12	0	0.06	0.08	0.86	0.46	0.54	0	0.01	0.37	0.62	0.02	0.82	0.16	0.17	0.83	0	0.01	0.24	0.75	
172	0.02	0.8	0.18	0.02	0.97	0.01	0.03	0.97	0	0.94	0.06	0	0.03	0.08	0.89	0.13	0.87	0	0.14	0.26	0.6	0.01	0.82	0.17	0.9	0.1	0	0	0.24	0.76	
173	0.01	0.8	0.19	0	0.97	0.03	0.81	0.19	0	0.82	0.18	0	0.05	0.08	0.87	0.05	0.95	0	0.04	0.27	0.69	0.01	0.81	0.18	0.51	0.49	0	0	0.24	0.76	
174	0.01	0.8	0.19	0.01	0.96	0.03	0.7	0.3	0	0.15	0.85	0	0.03	0.08	0.89	0.08	0.92	0	0.08	0.25	0.67	0	0.81	0.19	0.73	0.27	0	0	0.24	0.76	
175	0.02	0.8	0.18	0.04	0.92	0.04	0.29	0.71	0	0.36	0.64	0	0.03	0.08	0.89	0.88	0.12	0	0.08	0.28	0.64	0.02	0.81	0.17	0.59	0.41	0	0	0.24	0.76	
176	0.06	0.81	0.13	0	0.92	0.08	1	0	0	0.07	0.93	0	0.05	0.08	0.87	0.34	0.66	0	0.01	0.34	0.65	0.07	0.81	0.12	0.55	0.45	0	0	0.24	0.76	
177	0.01	0.81	0.18	0	0.92	0.08	0.22	0.78	0	0.21	0.79	0	0.07	0.08	0.85	0.59	0.41	0	0.03	0.38	0.59	0.01	0.81	0.18	0.26	0.74	0	0	0.24	0.76	
178	0	0.82	0.18	0	0.92	0.08	0.09	0.91	0	0.12	0.88	0	0.04	0.08	0.88	0.75	0.25	0	0.04	0.35	0.61	0.02	0.83	0.15	0.33	0.67	0	0	0.24	0.76	
179	0.01	0.82	0.17	0.02	0.9	0.08	0.05	0.95	0	0.56	0.44	0	0.02	0.08	0.9	0.47	0.53	0	0.1	0.3	0.6	0.02	0.82	0.16	0.5	0.5	0	0	0.24	0.76	
180	0.02	0.8	0.18	0.03	0.88	0.09	0.21	0.79	0	0.87	0.13	0	0.03	0.08	0.89	0.28	0.72	0	0.06	0.33	0.61	0	0.82	0.18	0.42	0.58	0	0	0.24	0.76	
181	0.01	0.8	0.19	0.01	0.87	0.12	0.01	0.99	0	0.62	0.38	0	0.02	0.1	0.88	0.78	0.22	0	0.07	0.34	0.59	0	0.82	0.18	0.53	0.47	0	0.01	0.24	0.75	
182	0.02	0.81	0.17	0	0.87	0.13	0.84	0.16	0	0.91	0.09	0	0.08	0.1	0.82	0.06	0.94	0	0.12	0.23	0.65	0.02	0.82	0.16	0.84	0.16	0	0.01	0.24	0.75	
183	0.02	0.81	0.17	0.02	0.87	0.11	0.89	0.11	0	0.57	0.43	0	0.08	0.09	0.83	0.14	0.86	0	0.11	0.26	0.63	0.02	0.81	0.17	0.16	0.84	0	0	0.24	0.76	
184	0.01	0.81	0.18	0	0.87	0.13	0.17	0.83	0	0.21	0.79	0	0	0.09	0.91	0.36	0.64	0	0.02	0.28	0.7	0.01	0.81	0.18	0.92	0.08	0	0	0.25	0.75	
185	0.01	0.81	0.18	0.01	0.87	0.12	0.53	0.47	0	0.6	0.4	0	0.1	0.1	0.8	0.42	0.58	0	0.1	0.26	0.64	0	0.81	0.19	0.74	0.26	0	0	0.27	0.73	
186	0.02	0.81	0.17	0.01	0.9	0.09	0.87	0.13	0	0.87	0.13	0	0.13	0.1	0.77	0.85	0.15	0	0.05	0.29	0.66	0.02	0.81	0.17	0.25	0.75	0	0.02	0.32	0.66	
187	0.05	0.82	0.13	0.02	0.88	0.1	0.79	0.21	0	0.12	0.88	0	0.08	0.1	0.82	0.88	0.12	0	0.11	0.19	0.7	0.06	0.82	0.12	0.44	0.56	0	0.01	0.35	0.64	
188	0.01	0.82	0.17	0	0.88	0.12	0.61	0.39	0	0.02	0.98	0	0.06	0.1	0.84	0.06	0.94	0	0.01	0.21	0.78	0.01	0.82	0.17	0.33	0.67	0	0	0.35	0.65	
189	0	0.82	0.18	0	0.88	0.12	0.13	0.87	0	1	0	0	0.03	0.1	0.87	0.38	0.62	0	0.05	0.2	0.75	0.03	0.81	0.16	0.65	0.35	0	0	0.42	0.58	
190	0.01	0.82	0.17	0	0.9	0.1	0.81	0.19	0	0.65	0.35	0	0.05	0.1	0.85	0.19	0.81	0	0.06	0.24	0.7	0.02	0.81	0.17	0.94	0.06	0	0	0.44	0.56	
191	0.01	0.83	0.16	0	0.93	0.07	0.17	0.83	0	0.23	0.77	0	0.03	0.1	0.87	0.87	0.13	0	0.03	0.27	0.7	0	0.81	0.19	0.82	0.18	0	0	0.47	0.53	
192	0.01	0.83	0.16	0.01	0.93	0.06	0.4	0.6	0	0.5	0.5	0	0.03	0.1	0.87	0.83	0.17	0	0.05	0.29	0.66	0	0.81	0.19	0.02	0.98	0	0	0.49	0.51	
193	0.02	0.83	0.15	0	0.93	0.07	0.29	0.71	0	0.26	0.74	0	0.05	0.1	0.85	0.62	0.38	0	0.04	0.37	0.59	0.02	0.81	0.17	0.14	0.86	0	0	0.54	0.46	
194	0.01	0.84	0.15	0.01	0.94	0.05	0.19	0.81	0	0.87	0.13	0	0.07	0.1	0.83	0.91	0.09	0	0.04	0.44	0.52	0.01	0.82	0.17	0.33	0.67	0	0	0.61	0.39	
195	0.01	0.84	0.15	0	0.94	0.06	0.44	0.56	0	0.32	0.68	0	0.03	0.11	0.86	0.49	0.51	0	0.08	0.38	0.54	0.01	0.82	0.17	0.09	0.91	0	0	0.66	0.34	
196	0.02	0.83	0.15	0.03	0.92	0.05	0.54	0.46	0	0.6	0.4	0	0.02	0.11	0.87	0.22	0.78	0	0.13	0.35	0.52	0.02	0.8	0.18	0.79	0.21	0	0	0.73	0.27	
197	0.05	0.8	0.15	0.01	0.92	0.07	0.96	0.04	0	0.59	0.41	0	0.04	0.1	0.86	0.61	0.39	0	0.02	0.38	0.6	0.02	0.8	0.18	0.22	0.78	0	0	0.77	0.23	
198	0.05	0.8	0.15	0	0.94	0.06	0.14	0.86	0	0.49	0.51	0	0.02	0.1	0.88	0.16	0.84	0	0.12	0.37	0.51	0.06	0.8	0.14	0.67	0.33	0	0	0.8	0.2	
199	0.02	0.79	0.19	0	0.94	0.06	0.08	0.92	0	0.47	0.53	0	0.07	0.11	0.82	0.52	0.48	0	0.13	0.25	0.62	0.01	0.8	0.19	0.51	0.49	0	0	0.92	0.08	
200	0.02	0.77	0.21	0.02	0.92	0.06	0.14	0.86	0	0.59	0.41	0	0.08	0.11	0.81	0.46	0.54	0	0.05	0.25	0.7	0.03	0.8	0.17	0.69	0.31	0	0	0.94	0.06	
201	0.01	0.77	0.22	0.03	0.89	0.08	0.48	0.52	0	0.02	0.98	0	0.01	0.1	0.89	0.16	0.84	0	0.1	0.21	0.69	0.02	0.8	0.18	0.82	0.18	0	0	0.94	0.06	
202	0	0.78	0.22	0.01	0.88	0.11	0.1	0.9	0	0.5	0.5	0	0.08	0.12	0.8	0.59	0.41	0	0.04	0.2	0.76	0.02	0.78	0.2	0.89	0.11	0	0	0.95	0.05	
203	0.01	0.78	0.21	0.01	0.88	0.11	0.57	0.43	0	0.82	0.18	0	0.13	0.12	0.75	0.67	0.33	0	0.04	0.21	0.75	0	0.78	0.22	0.24	0.76	0	0	0.95	0.05	
204	0.02	0.78	0.2	0	0.88	0.12	0.4	0.6	0	0.93	0.07	0	0.09	0.11	0.8	0.62	0.38	0	0.02	0.23	0.75	0.03	0.77	0.2	0.3	0.7	0	0	0.95	0.05	
205	0.01	0.78	0.21	0	0.89	0.11	0.6	0.4	0	0.07	0.93	0	0.06	0.11	0.83	0.04	0.96	0	0.03	0.24	0.73	0.01	0.77	0.22	0.94	0.06	0	0	0.95	0.05	
206	0.01	0.78	0.21	0	0.89	0.11	0.27	0.73	0	0.21	0.79	0	0.03	0.11	0.86	0.37	0.63	0	0.08	0.24	0.68	0.01	0.77	0.22	0.56	0.44	0	0	0.95	0.05	
207	0.01	0.79	0.2	0.01	0.91	0.08	0.04	0.96	0	0.37	0.63	0	0.05	0.11	0.84	0.75	0.25	0	0.07	0.3	0.63	0.02	0.77	0.21	0.67	0.33	0	0	0.95	0.05	
208	0.05	0.79	0.16	0.01	0.91	0.08	0.34	0.66	0	0.41	0.59	0	0.03	0.11	0.86	0.01	0.99	0	0.05	0.27	0.68	0.02	0.77	0.21	0.1	0.9	0	0	0.95	0.05	
209	0.03	0.81	0.16	0.02	0.89	0.09	0.11	0.89	0	0.16	0.84	0	0.02	0.12	0.86	0.51	0.49	0	0.04	0.35	0.61	0.06	0.77	0.17	0.69	0.31	0	0	0.95	0.05	
210	0.02	0.81	0.17	0.02	0.87	0.11	0.56	0.44	0	0.37	0.63	0	0.04	0.13	0.83	0.82	0.18	0	0.05	0.43	0.52	0.01	0.77	0.22	0.15	0.85	0	0	0.95	0.05	
211	0.01	0.82	0.17	0.01	0.88	0.11	0.05	0.95	0	0.28	0.72	0	0.05	0.15	0.8	0.79	0.21	0	0.06	0.42	0.52	0.03	0.77	0.2	0.71	0.29	0	0	0.95	0.05	
212	0.02	0.81	0.17	0.03	0.88	0.09	0.99	0.01	0	0.05	0.95	0	0.04	0.14	0.82	0.02	0.98	0	0.07	0.45	0.48	0.05	0.74	0.21	0.25	0.75	0	0.01	0.95	0.04	
213	0.03	0.78	0.19	0.01	0.88	0.11	0.95	0.05	0	0.55	0.45	0	0.03	0.13	0.84	0.3	0.7	0	0.05	0.44	0.51	0.02	0.74	0.24	0.14	0.86	0	0	0.96	0.04	
214	0.04	0.75	0.21	0	0.89	0.11	0.53	0.47	0	0.83	0.17	0	0.05	0.12	0.83	0.63	0.37	0	0.11	0.37	0.52	0.05	0.69	0.26	0.18	0.82	0	0	0.96	0.04	
215	0.03	0.74	0.23	0.02	0.87	0.11	0.77	0.23	0	0.59	0.41	0	0.04	0.1	0.86	0.67	0.33	0	0.12	0.27	0.61	0.03	0.69	0.28	0.41	0.59	0	0	0.96	0.04	
216	0.08	0.67	0.25	0.01	0.86	0.13	0.53	0.47	0	0.86	0.14	0	0.05	0.12	0.83	0.07	0.93	0	0.07	0.23	0.7	0.08	0.62	0.3	0.08	0.92	0	0	0.96	0.04	
217	0.04	0.64	0.32	0	0.86	0.14	0.14	0.86	0	0.92	0.08	0	0.08	0.12	0.8	0.27	0.73	0	0.05	0.26	0.69	0.04	0.59	0.37	0.65	0.35	0	0.01	0.97	0.02	
218	0.03	0.62	0.35	0.01	0.86	0.13	0.93	0.07	0	0.59	0.41	0	0	0.13	0.87	0.87	0.13	0	0.03	0.3	0.67	0.04	0.57	0.39	0.97	0.03	0	0.02	0.96	0.02	
219	0.08	0.59	0.33	0	0.87	0.13	0.93	0.07	0	0.86	0.14	0	0.08	0.13	0.79	0.85	0.15	0	0.05	0.3	0.65	0.07	0.52	0.41	0.02	0.98	0	0	0.96	0.04	
220	0.09	0.53	0.38	0.01	0.88	0.11	0.21	0.79	0	0.56	0.44	0	0.1	0.16	0.74	0.36	0.64	0	0.05	0.29	0.66	0.12	0.46	0.42	0.71	0.29	0	0	0.96	0.04	
221	0.02	0.53	0.45	0.02	0.88	0.1	0.61	0.39	0	0.31	0.69	0	0.09	0.16	0.75	0.1	0.9	0	0.06	0.28	0.66	0.04	0.43	0.53	0.41	0.59	0	0	0.96	0.04	
222	0.07	0.47	0.46	0	0.89	0.11	0.22	0.78	0	0.67	0.33	0	0.04	0.18	0.78	0.62	0.38	0	0.08	0.26	0.66	0.12	0.34	0.54	0.66	0.34	0	0	0.96	0.04	
223	0.1	0.39	0.51	0	0.92	0.08	0.4	0.6	0	0.33	0.67	0	0.03	0.18	0.79	0.45	0.55	0	0.04	0.29	0.67	0.13	0.26	0.61	0.15	0.85	0	0	0.96	0.04	
224	0.11	0.31	0.58	0.02	0.91	0.07	0.16	0.84	0	0.98	0.02	0	0	0.23	0.77	0.15	0.85	0	0.05	0.29	0.66	0.07	0.21	0.72	0.75	0.25	0	0	0.96	0.04	
225	0.08	0.27	0.65	0	0.91	0.09	0.37	0.63	0	0.17	0.83	0	0.02	0.24	0.74	0.06	0.94	0	0.01	0.39	0.6	0.11	0.15	0.74	0.96	0.04	0	0	0.96	0.04	
226	0.07	0.23	0.7	0	0.93	0.07	0.78	0.22	0	0.35	0.65	0	0	0.26	0.74	0.04	0.96	0	0.1	0.41	0.49	0.11	0.07	0.82	0.88	0.12	0	0	0.96	0.04	
227	0.06	0.25	0.69	0	0.94	0.06	0.45	0.55	0	0.71	0.29	0	0.01	0.29	0.7	0.52	0.48	0	0.1	0.38	0.52	0.1	0.05	0.85	0.06	0.94	0	0	0.96	0.04	
228	0.08	0.21	0.71	0	0.94	0.06	0.79	0.21	0	0.5	0.5	0	0.01	0.33	0.66	0.51	0.49	0	0.1	0.33	0.57	0.04	0.05	0.91	0.25	0.75	0	0	0.96	0.04	
229	0.04	0.2	0.76	0	0.95	0.05	0.03	0.97	0	0.8	0.2	0	0	0.37	0.63	0.62	0.38	0	0.03	0.33	0.64	0.06	0.03	0.91	0.88	0.12	0	0	0.96	0.04	
230	0.11	0.17	0.72	0	0.95	0.05	0.49	0.51	0	0.15	0.85	0	0.01	0.39	0.6	0.35	0.65	0	0.06	0.32	0.62	0.08	0.02	0.9	0.04	0.96	0	0	0.96	0.04	
231	0.14	0.12	0.74	0.01	0.95	0.04	0.15	0.85	0	0.53	0.47	0	0.02	0.42	0.56	0.05	0.95	0	0.03	0.34	0.63	0.12	0.02	0.86	0.43	0.57	0	0	0.96	0.04	
232	0.02	0.12	0.86	0	0.97	0.03	0.22	0.78	0	0.06	0.94	0	0	0.46	0.54	0.97	0.03	0	0.06	0.34	0.6	0.04	0.02	0.94	0.36	0.64	0	0	0.96	0.04	
233	0.13	0.06	0.81	0.01	0.96	0.03	0.9	0.1	0	0.44	0.56	0	0	0.51	0.49	0.21	0.79	0	0.11	0.31	0.58	0.12	0.02	0.86	0.79	0.21	0	0	0.96	0.04	
234	0.11	0.05	0.84	0.01	0.95	0.04	0.89	0.11	0	0.94	0.06	0	0	0.59	0.41	0.41	0.59	0	0.06	0.29	0.65	0.13	0.02	0.85	0.44	0.56	0	0	0.96	0.04	
235	0.1	0.06	0.84	0	0.97	0.03	0.11	0.89	0	0.01	0.99	0	0	0.59	0.41	0.97	0.03	0	0.05	0.29	0.66	0.06	0.03	0.91	0.86	0.14	0	0	0.96	0.04	
236	0.11	0.03	0.86	0	0.97	0.03	0.85	0.15	0	0.76	0.24	0	0	0.67	0.33	0.98	0.02	0	0.03	0.27	0.7	0.12	0.02	0.86	0.61	0.39	0	0	0.96	0.04	
237	0.07	0.03	0.9	0	0.97	0.03	0.21	0.79	0	0.94	0.06	0	0	0.77	0.23	0.58	0.42	0	0.04	0.33	0.63	0.11	0.02	0.87	0.46	0.54	0	0	0.96	0.04	
238	0.07	0.02	0.91	0	0.97	0.03	0.08	0.92	0	0.7	0.3	0	0.02	0.84	0.14	0.73	0.27	0	0.06	0.37	0.57	0.1	0.02	0.88	0.13	0.87	0	0	0.96	0.04	
239	0.06	0.04	0.9	0	0.97	0.03	0.17	0.83	0	0.89	0.11	0	0.04	0.84	0.12	0.8	0.2	0	0	0.47	0.53	0.04	0.02	0.94	0.46	0.54	0	0	0.96	0.04	
240	0.03	0.05	0.92	0	0.97	0.03	0.03	0.97	0	0.07	0.93	0	0.01	0.86	0.13	0.15	0.85	0	0	0.5	0.5	0.05	0.03	0.92	0.93	0.07	0	0	0.96	0.04	
241	0.07	0.09	0.84	0	0.97	0.03	0.08	0.92	0	0.08	0.92	0	0	0.86	0.14	0.32	0.68	0	0.02	0.54	0.44	0.07	0.04	0.89	0.33	0.67	0	0	0.96	0.04	
242	0.19	0.04	0.77	0	0.98	0.02	0.96	0.04	0	0.95	0.05	0	0.01	0.87	0.12	0.15	0.85	0	0	0.57	0.43	0.14	0.02	0.84	0.33	0.67	0	0	0.96	0.04	
243	0.02	0.04	0.94	0	0.98	0.02	0.44	0.56	0	0.64	0.36	0	0	0.87	0.13	0.14	0.86	0	0.04	0.59	0.37	0.04	0.02	0.94	0.54	0.46	0	0.01	0.96	0.03	
244	0.12	0.05	0.83	0	0.99	0.01	0.45	0.55	0	0.98	0.02	0	0.01	0.87	0.12	0.04	0.96	0	0	0.7	0.3	0.12	0.02	0.86	0.23	0.77	0	0	0.96	0.04	
245	0.11	0.05	0.84	0	1	0	0.92	0.08	0	0.49	0.51	0	0	0.88	0.12	0.39	0.61	0	0	0.76	0.24	0.13	0.02	0.85	0.41	0.59	0	0	0.96	0.04	
246	0.1	0.05	0.85	0	1	0	0.36	0.64	0	0.66	0.34	0	0	0.88	0.12	0.37	0.63	0	0.01	0.8	0.19	0.06	0.02	0.92	0.18	0.82	0	0	0.96	0.04	
247	0.08	0.08	0.84	0	1	0	0.06	0.94	0	0.32	0.68	0	0.01	0.88	0.11	0.57	0.43	0	0.02	0.81	0.17	0.11	0.03	0.86	0.55	0.45	0	0	0.96	0.04	
248	0.09	0.06	0.85	0	1	0	0.18	0.82	0	0.93	0.07	0	0	0.9	0.1	0.99	0.01	0	0	0.85	0.15	0.12	0.02	0.86	0.45	0.55	0	0	0.97	0.03	
249	0.08	0.05	0.87	0	1	0	0.83	0.17	0	0.23	0.77	0	0	0.9	0.1	0.94	0.06	0	0	0.91	0.09	0.1	0.02	0.88	0.88	0.12	0	0.03	0.96	0.01	
250	0.06	0.05	0.89	0	1	0	0.76	0.24	0	0.95	0.05	0	0	0.9	0.1	0.66	0.34	0	0	0.91	0.09	0.04	0.02	0.94	0.31	0.69	0	0	0.96	0.04	
251	0.04	0.04	0.92	0	1	0	0.54	0.46	0	0.48	0.52	0	0	0.9	0.1	0.47	0.53	0	0	0.91	0.09	0.05	0.02	0.93	0.11	0.89	0	0	0.96	0.04	
252	0.07	0.04	0.89	0	1	0	0.62	0.38	0	0.37	0.63	0	0	0.9	0.1	0.58	0.42	0	0	0.93	0.07	0.07	0.02	0.91	0.78	0.22	0	0	0.96	0.04	
253	0.19	0.04	0.77	0	1	0	0.85	0.15	0	0.89	0.11	0	0	0.9	0.1	0.47	0.53	0	0	0.93	0.07	0.14	0.02	0.84	0.44	0.56	0	0	0.96	0.04	
254	0.02	0.04	0.94	0	1	0	0.77	0.23	0	0.42	0.58	0	0	0.9	0.1	0.79	0.21	0	0.03	0.94	0.03	0.04	0.02	0.94	0.59	0.41	0	0	0.96	0.04	
255	0.12	0.04	0.84	0	1	0	0.34	0.66	0	0.74	0.26	0	0.02	0.9	0.08	0.44	0.56	0	0	0.94	0.06	0.12	0.02	0.86	0.49	0.51	0	0	0.96	0.04	
256	0.11	0.04	0.85	0	1	0	0.22	0.78	0	0.99	0.01	0	0.04	0.9	0.06	0.35	0.65	0	0	0.94	0.06	0.13	0.02	0.85	0.05	0.95	0	0	0.96	0.04	
